date,hospital_id,procedure,cash,gross,pct_change
2026-08-17,ccn-050567,mammogram-diag,549,1143,
2026-08-17,ccn-050567,mammogram-screen,580,1208,
2026-08-17,ccn-050567,mri-brain,2491,5190,
2026-08-17,ccn-050567,mri-knee,2653,5527,
2026-08-17,ccn-050567,mri-spine,2634,5488,
2026-08-17,ccn-050567,physical-therapy,94,196,
2026-08-17,ccn-050567,prostate-biopsy,3636,7575,
2026-08-17,ccn-050567,sleep-study,1383,2881,
2026-08-17,ccn-050567,strep-test,76,159,
2026-08-17,ccn-050567,thyroid-us,708,1475,
2026-08-17,ccn-050567,us-abdomen,985,2052,
2026-08-17,ccn-050567,us-pregnancy,635,1322,
2026-08-17,ccn-050567,xray-extremity,384,799,
2026-08-17,ccn-050567,xray-leg,384,799,
2026-08-17,ccn-050573,allergy-test,547,3232,
2026-08-17,ccn-050573,biopsy-needle,888,2690,
2026-08-17,ccn-050573,blood-cbc,4,103,
2026-08-17,ccn-050573,blood-metabolic,5,270,
2026-08-17,ccn-050573,cardiac-cath,2064,26371,
2026-08-17,ccn-050573,carpal-tunnel,1243,10435,
2026-08-17,ccn-050573,cast-fracture,178,809,
2026-08-17,ccn-050573,cesarean,9106,62988,
2026-08-17,ccn-050573,chemo-infusion,210,1538,
2026-08-17,ccn-050573,chest-xray,55,1007,
2026-08-17,ccn-050573,colonoscopy,592,3282,
2026-08-17,ccn-050573,ct-abd-pelvis,222,4660,
2026-08-17,ccn-050573,ct-head,67,3640,
2026-08-17,ccn-050573,echocardiogram,348,5500,
2026-08-17,ccn-050573,endoscopy,577,3644,
2026-08-17,ccn-050573,epidural-inj,449,2004,
2026-08-17,ccn-050573,er-level3,174,2069,
2026-08-17,ccn-050573,er-level4,266,3788,
2026-08-17,ccn-050573,er-level5,379,5346,
2026-08-17,ccn-050573,flu-shot,46,138,
2026-08-17,ccn-050573,hip-replacement,10641,99937,
2026-08-17,ccn-050573,iv-hydration,135,709,
2026-08-17,ccn-050573,iv-infusion,135,820,
2026-08-17,ccn-050573,joint-injection,195,1404,
2026-08-17,ccn-050573,knee-replacement,10641,99937,
2026-08-17,ccn-050573,laceration,128,807,
2026-08-17,ccn-050573,lithotripsy,2244,20180,
2026-08-17,ccn-050573,mammogram-diag,47,1117,
2026-08-17,ccn-050573,mammogram-screen,49,619,
2026-08-17,ccn-050573,mri-brain,152,5266,
2026-08-17,ccn-050573,mri-knee,152,4211,
2026-08-17,ccn-050573,mri-spine,152,5554,
2026-08-17,ccn-050573,pap-smear,13,77,
2026-08-17,ccn-050573,physical-therapy,15,209,
2026-08-17,ccn-050573,sleep-study,547,5598,
2026-08-17,ccn-050573,strep-test,8,62,
2026-08-17,ccn-050573,thyroid-us,67,1381,
2026-08-17,ccn-050573,urgent-care,66,201,
2026-08-17,ccn-050573,us-abdomen,67,2520,
2026-08-17,ccn-050573,us-pregnancy,67,1667,
2026-08-17,ccn-050573,xray-extremity,55,917,
2026-08-17,ccn-050573,xray-leg,55,901,
2026-08-17,ccn-050604,allergy-test,627,1120,
2026-08-17,ccn-050604,appendectomy,22680,40500,
2026-08-17,ccn-050604,biopsy-needle,4094,7310,
2026-08-17,ccn-050604,blood-cbc,123,220,
2026-08-17,ccn-050604,blood-metabolic,255,456,
2026-08-17,ccn-050604,cardiac-cath,19488,34800,
2026-08-17,ccn-050604,carpal-tunnel,5309,9480,
2026-08-17,ccn-050604,cast-fracture,762,1360,
2026-08-17,ccn-050604,cataract,8624,15400,
2026-08-17,ccn-050604,chemo-infusion,1103,1970,
2026-08-17,ccn-050604,chest-xray,504,900,
2026-08-17,ccn-050604,colonoscopy,3679,6570,
2026-08-17,ccn-050604,ct-abd-pelvis,4754,8490,
2026-08-17,ccn-050604,ct-head,2682,4790,
2026-08-17,ccn-050604,dialysis,2453,4380,
2026-08-17,ccn-050604,echocardiogram,3825,6830,
2026-08-17,ccn-050604,ekg,90,160,
2026-08-17,ccn-050604,endoscopy,3707,6620,
2026-08-17,ccn-050604,epidural-inj,3662,6540,
2026-08-17,ccn-050604,er-level3,1622,2896,
2026-08-17,ccn-050604,er-level4,2713,4844,
2026-08-17,ccn-050604,er-level5,4220,7536,
2026-08-17,ccn-050604,flu-shot,21,37,
2026-08-17,ccn-050604,gallbladder,19219,34320,
2026-08-17,ccn-050604,hearing-test,549,980,
2026-08-17,ccn-050604,hernia-repair,18726,33440,
2026-08-17,ccn-050604,hip-replacement,9162,16360,
2026-08-17,ccn-050604,hysterectomy,23128,41300,
2026-08-17,ccn-050604,iud-insertion,1814,3240,
2026-08-17,ccn-050604,iv-hydration,739,1320,
2026-08-17,ccn-050604,iv-infusion,840,1500,
2026-08-17,ccn-050604,joint-injection,1271,2270,
2026-08-17,ccn-050604,knee-replacement,25760,46000,
2026-08-17,ccn-050604,knee-scope,7325,13080,
2026-08-17,ccn-050604,laceration,801,1430,
2026-08-17,ccn-050604,lithotripsy,14426,25760,
2026-08-17,ccn-050604,mammogram-diag,375,670,
2026-08-17,ccn-050604,mammogram-screen,375,670,
2026-08-17,ccn-050604,mri-brain,3629,6480,
2026-08-17,ccn-050604,mri-knee,3438,6140,
2026-08-17,ccn-050604,mri-spine,3282,5860,
2026-08-17,ccn-050604,pap-smear,92,164,
2026-08-17,ccn-050604,physical-therapy,145,259,
2026-08-17,ccn-050604,shoulder-scope,6300,11250,
2026-08-17,ccn-050604,sleep-study,4889,8730,
2026-08-17,ccn-050604,strep-test,171,306,
2026-08-17,ccn-050604,thyroid-us,907,1620,
2026-08-17,ccn-050604,tonsillectomy,8658,15460,
2026-08-17,ccn-050604,us-abdomen,991,1770,
2026-08-17,ccn-050604,us-pregnancy,946,1690,
2026-08-17,ccn-050604,xray-extremity,633,1130,
2026-08-17,ccn-050604,xray-leg,459,820,
2026-08-17,ccn-050609,allergy-test,566,1089,
2026-08-17,ccn-050609,appendectomy,8008,15400,
2026-08-17,ccn-050609,biopsy-needle,3214,6180,
2026-08-17,ccn-050609,blood-cbc,111,213,
2026-08-17,ccn-050609,blood-metabolic,269,517,
2026-08-17,ccn-050609,cardiac-cath,12927,24860,
2026-08-17,ccn-050609,carpal-tunnel,3609,6940,
2026-08-17,ccn-050609,cast-fracture,499,960,
2026-08-17,ccn-050609,cataract,5044,9700,
2026-08-17,ccn-050609,chemo-infusion,874,1680,
2026-08-17,ccn-050609,chest-xray,385,740,
2026-08-17,ccn-050609,colonoscopy,2080,4000,
2026-08-17,ccn-050609,ct-abd-pelvis,4004,7700,
2026-08-17,ccn-050609,ct-head,2288,4400,
2026-08-17,ccn-050609,dialysis,2340,4500,
2026-08-17,ccn-050609,echocardiogram,2688,5170,
2026-08-17,ccn-050609,endoscopy,1872,3600,
2026-08-17,ccn-050609,epidural-inj,2220,4270,
2026-08-17,ccn-050609,er-level3,1208,2323,
2026-08-17,ccn-050609,er-level4,1953,3756,
2026-08-17,ccn-050609,er-level5,3284,6316,
2026-08-17,ccn-050609,flu-shot,16,30,
2026-08-17,ccn-050609,gallbladder,13208,25400,
2026-08-17,ccn-050609,hernia-repair,7389,14210,
2026-08-17,ccn-050609,hysterectomy,4436,8530,
2026-08-17,ccn-050609,iud-insertion,588,1130,
2026-08-17,ccn-050609,iv-hydration,442,850,
2026-08-17,ccn-050609,iv-infusion,478,920,
2026-08-17,ccn-050609,joint-injection,952,1830,
2026-08-17,ccn-050609,knee-scope,5148,9900,
2026-08-17,ccn-050609,laceration,749,1440,
2026-08-17,ccn-050609,lithotripsy,6510,12520,
2026-08-17,ccn-050609,mammogram-diag,353,679,
2026-08-17,ccn-050609,mammogram-screen,380,731,
2026-08-17,ccn-050609,mri-brain,2600,5000,
2026-08-17,ccn-050609,mri-knee,2392,4600,
2026-08-17,ccn-050609,mri-spine,2496,4800,
2026-08-17,ccn-050609,pap-smear,100,193,
2026-08-17,ccn-050609,physical-therapy,137,264,
2026-08-17,ccn-050609,shoulder-scope,9745,18740,
2026-08-17,ccn-050609,strep-test,111,213,
2026-08-17,ccn-050609,stress-test,270,520,
2026-08-17,ccn-050609,thyroid-us,827,1590,
2026-08-17,ccn-050609,tonsillectomy,1456,2800,
2026-08-17,ccn-050609,us-abdomen,1191,2290,
2026-08-17,ccn-050609,us-pregnancy,728,1400,
2026-08-17,ccn-050609,xray-extremity,432,830,
2026-08-17,ccn-050609,xray-leg,406,780,
2026-08-17,ccn-050625,allergy-test,1081,1663,
2026-08-17,ccn-050625,appendectomy,937,1441,
2026-08-17,ccn-050625,biopsy-needle,7458,11474,
2026-08-17,ccn-050625,blood-cbc,591,910,
2026-08-17,ccn-050625,blood-metabolic,629,967,
2026-08-17,ccn-050625,cardiac-cath,24025,36962,
2026-08-17,ccn-050625,carpal-tunnel,24185,37207,
2026-08-17,ccn-050625,cast-fracture,1651,2540,
2026-08-17,ccn-050625,cataract,937,1441,
2026-08-17,ccn-050625,chemo-infusion,3302,5080,
2026-08-17,ccn-050625,chest-xray,899,1383,
2026-08-17,ccn-050625,colonoscopy,3965,6100,
2026-08-17,ccn-050625,ct-abd-pelvis,11088,17058,
2026-08-17,ccn-050625,ct-head,4337,6672,
2026-08-17,ccn-050625,dialysis,6947,10688,
2026-08-17,ccn-050625,echocardiogram,5278,8121,
2026-08-17,ccn-050625,endoscopy,4878,7504,
2026-08-17,ccn-050625,epidural-inj,8174,12576,
2026-08-17,ccn-050625,er-level3,5680,8739,
2026-08-17,ccn-050625,er-level4,8160,12554,
2026-08-17,ccn-050625,er-level5,9016,13871,
2026-08-17,ccn-050625,flu-shot,953,1466,
2026-08-17,ccn-050625,gallbladder,937,1441,
2026-08-17,ccn-050625,hernia-repair,6652,10234,
2026-08-17,ccn-050625,hip-replacement,937,1441,
2026-08-17,ccn-050625,hysterectomy,24185,37207,
2026-08-17,ccn-050625,iud-insertion,350,538,
2026-08-17,ccn-050625,iv-hydration,2146,3302,
2026-08-17,ccn-050625,iv-infusion,2404,3698,
2026-08-17,ccn-050625,joint-injection,1885,2900,
2026-08-17,ccn-050625,knee-replacement,937,1441,
2026-08-17,ccn-050625,knee-scope,24185,37207,
2026-08-17,ccn-050625,laceration,1016,1563,
2026-08-17,ccn-050625,lithotripsy,3965,6100,
2026-08-17,ccn-050625,mammogram-diag,1061,1633,
2026-08-17,ccn-050625,mammogram-screen,1178,1813,
2026-08-17,ccn-050625,mri-brain,3543,5450,
2026-08-17,ccn-050625,mri-knee,4985,7669,
2026-08-17,ccn-050625,mri-spine,5143,7913,
2026-08-17,ccn-050625,physical-therapy,448,689,
2026-08-17,ccn-050625,prostate-biopsy,8356,12855,
2026-08-17,ccn-050625,shoulder-scope,24185,37207,
2026-08-17,ccn-050625,sleep-study,9466,14564,
2026-08-17,ccn-050625,strep-test,299,460,
2026-08-17,ccn-050625,thyroid-us,1985,3054,
2026-08-17,ccn-050625,tonsillectomy,5643,8681,
2026-08-17,ccn-050625,urgent-care,382,588,
2026-08-17,ccn-050625,us-abdomen,2346,3609,
2026-08-17,ccn-050625,us-pregnancy,1894,2914,
2026-08-17,ccn-050625,xray-extremity,1144,1761,
2026-08-17,ccn-050625,xray-leg,1144,1761,
2026-08-17,ccn-050674,allergy-test,627,1120,
2026-08-17,ccn-050674,appendectomy,22680,40500,
2026-08-17,ccn-050674,biopsy-needle,4094,7310,
2026-08-17,ccn-050674,blood-cbc,123,220,
2026-08-17,ccn-050674,blood-metabolic,255,456,
2026-08-17,ccn-050674,cardiac-cath,19488,34800,
2026-08-17,ccn-050674,carpal-tunnel,5309,9480,
2026-08-17,ccn-050674,cast-fracture,762,1360,
2026-08-17,ccn-050674,cataract,8624,15400,
2026-08-17,ccn-050674,chemo-infusion,1103,1970,
2026-08-17,ccn-050674,chest-xray,504,900,
2026-08-17,ccn-050674,colonoscopy,3679,6570,
2026-08-17,ccn-050674,ct-abd-pelvis,4754,8490,
2026-08-17,ccn-050674,ct-head,2682,4790,
2026-08-17,ccn-050674,dialysis,2453,4380,
2026-08-17,ccn-050674,echocardiogram,3825,6830,
2026-08-17,ccn-050674,ekg,90,160,
2026-08-17,ccn-050674,endoscopy,3707,6620,
2026-08-17,ccn-050674,epidural-inj,3662,6540,
2026-08-17,ccn-050674,er-level3,1622,2896,
2026-08-17,ccn-050674,er-level4,2713,4844,
2026-08-17,ccn-050674,er-level5,4220,7536,
2026-08-17,ccn-050674,flu-shot,21,37,
2026-08-17,ccn-050674,gallbladder,19219,34320,
2026-08-17,ccn-050674,hearing-test,549,980,
2026-08-17,ccn-050674,hernia-repair,18726,33440,
2026-08-17,ccn-050674,hip-replacement,9162,16360,
2026-08-17,ccn-050674,hysterectomy,23128,41300,
2026-08-17,ccn-050674,iud-insertion,1814,3240,
2026-08-17,ccn-050674,iv-hydration,739,1320,
2026-08-17,ccn-050674,iv-infusion,840,1500,
2026-08-17,ccn-050674,joint-injection,1271,2270,
2026-08-17,ccn-050674,knee-replacement,25760,46000,
2026-08-17,ccn-050674,knee-scope,7325,13080,
2026-08-17,ccn-050674,laceration,801,1430,
2026-08-17,ccn-050674,lithotripsy,14426,25760,
2026-08-17,ccn-050674,mammogram-diag,375,670,
2026-08-17,ccn-050674,mammogram-screen,375,670,
2026-08-17,ccn-050674,mri-brain,3629,6480,
2026-08-17,ccn-050674,mri-knee,3438,6140,
2026-08-17,ccn-050674,mri-spine,3282,5860,
2026-08-17,ccn-050674,pap-smear,92,164,
2026-08-17,ccn-050674,physical-therapy,145,259,
2026-08-17,ccn-050674,shoulder-scope,6300,11250,
2026-08-17,ccn-050674,sleep-study,4889,8730,
2026-08-17,ccn-050674,strep-test,171,306,
2026-08-17,ccn-050674,thyroid-us,907,1620,
2026-08-17,ccn-050674,tonsillectomy,8658,15460,
2026-08-17,ccn-050674,us-abdomen,991,1770,
2026-08-17,ccn-050674,us-pregnancy,946,1690,
2026-08-17,ccn-050674,xray-extremity,633,1130,
2026-08-17,ccn-050674,xray-leg,459,820,
2026-08-17,ccn-050677,allergy-test,566,1089,
2026-08-17,ccn-050677,appendectomy,8008,15400,
2026-08-17,ccn-050677,biopsy-needle,3214,6180,
2026-08-17,ccn-050677,blood-cbc,111,213,
2026-08-17,ccn-050677,blood-metabolic,269,517,
2026-08-17,ccn-050677,cardiac-cath,12927,24860,
2026-08-17,ccn-050677,carpal-tunnel,3609,6940,
2026-08-17,ccn-050677,cast-fracture,499,960,
2026-08-17,ccn-050677,cataract,5044,9700,
2026-08-17,ccn-050677,chemo-infusion,874,1680,
2026-08-17,ccn-050677,chest-xray,385,740,
2026-08-17,ccn-050677,colonoscopy,2080,4000,
2026-08-17,ccn-050677,ct-abd-pelvis,4004,7700,
2026-08-17,ccn-050677,ct-head,2288,4400,
2026-08-17,ccn-050677,dialysis,2340,4500,
2026-08-17,ccn-050677,echocardiogram,2688,5170,
2026-08-17,ccn-050677,endoscopy,1872,3600,
2026-08-17,ccn-050677,epidural-inj,2220,4270,
2026-08-17,ccn-050677,er-level3,1208,2323,
2026-08-17,ccn-050677,er-level4,1953,3756,
2026-08-17,ccn-050677,er-level5,3284,6316,
2026-08-17,ccn-050677,flu-shot,16,30,
2026-08-17,ccn-050677,gallbladder,13208,25400,
2026-08-17,ccn-050677,hernia-repair,7389,14210,
2026-08-17,ccn-050677,hysterectomy,4436,8530,
2026-08-17,ccn-050677,iud-insertion,588,1130,
2026-08-17,ccn-050677,iv-hydration,442,850,
2026-08-17,ccn-050677,iv-infusion,478,920,
2026-08-17,ccn-050677,joint-injection,952,1830,
2026-08-17,ccn-050677,knee-scope,5148,9900,
2026-08-17,ccn-050677,laceration,749,1440,
2026-08-17,ccn-050677,lithotripsy,6510,12520,
2026-08-17,ccn-050677,mammogram-diag,353,679,
2026-08-17,ccn-050677,mammogram-screen,380,731,
2026-08-17,ccn-050677,mri-brain,2600,5000,
2026-08-17,ccn-050677,mri-knee,2392,4600,
2026-08-17,ccn-050677,mri-spine,2496,4800,
2026-08-17,ccn-050677,pap-smear,100,193,
2026-08-17,ccn-050677,physical-therapy,137,264,
2026-08-17,ccn-050677,shoulder-scope,9745,18740,
2026-08-17,ccn-050677,strep-test,111,213,
2026-08-17,ccn-050677,stress-test,270,520,
2026-08-17,ccn-050677,thyroid-us,827,1590,
2026-08-17,ccn-050677,tonsillectomy,1456,2800,
2026-08-17,ccn-050677,us-abdomen,1191,2290,
2026-08-17,ccn-050677,us-pregnancy,728,1400,
2026-08-17,ccn-050677,xray-extremity,432,830,
2026-08-17,ccn-050677,xray-leg,406,780,
2026-08-17,ccn-050686,allergy-test,566,1089,
2026-08-17,ccn-050686,appendectomy,8008,15400,
2026-08-17,ccn-050686,biopsy-needle,3214,6180,
2026-08-17,ccn-050686,blood-cbc,111,213,
2026-08-17,ccn-050686,blood-metabolic,269,517,
2026-08-17,ccn-050686,cardiac-cath,12927,24860,
2026-08-17,ccn-050686,carpal-tunnel,3609,6940,
2026-08-17,ccn-050686,cast-fracture,499,960,
2026-08-17,ccn-050686,cataract,5044,9700,
2026-08-17,ccn-050686,chemo-infusion,874,1680,
2026-08-17,ccn-050686,chest-xray,385,740,
2026-08-17,ccn-050686,colonoscopy,2080,4000,
2026-08-17,ccn-050686,ct-abd-pelvis,4004,7700,
2026-08-17,ccn-050686,ct-head,2288,4400,
2026-08-17,ccn-050686,dialysis,2340,4500,
2026-08-17,ccn-050686,echocardiogram,2688,5170,
2026-08-17,ccn-050686,endoscopy,1872,3600,
2026-08-17,ccn-050686,epidural-inj,2220,4270,
2026-08-17,ccn-050686,er-level3,1208,2323,
2026-08-17,ccn-050686,er-level4,1953,3756,
2026-08-17,ccn-050686,er-level5,3284,6316,
2026-08-17,ccn-050686,flu-shot,16,30,
2026-08-17,ccn-050686,gallbladder,13208,25400,
2026-08-17,ccn-050686,hernia-repair,7389,14210,
2026-08-17,ccn-050686,hysterectomy,4436,8530,
2026-08-17,ccn-050686,iud-insertion,588,1130,
2026-08-17,ccn-050686,iv-hydration,442,850,
2026-08-17,ccn-050686,iv-infusion,478,920,
2026-08-17,ccn-050686,joint-injection,952,1830,
2026-08-17,ccn-050686,knee-scope,5148,9900,
2026-08-17,ccn-050686,laceration,749,1440,
2026-08-17,ccn-050686,lithotripsy,6510,12520,
2026-08-17,ccn-050686,mammogram-diag,353,679,
2026-08-17,ccn-050686,mammogram-screen,380,731,
2026-08-17,ccn-050686,mri-brain,2600,5000,
2026-08-17,ccn-050686,mri-knee,2392,4600,
2026-08-17,ccn-050686,mri-spine,2496,4800,
2026-08-17,ccn-050686,pap-smear,100,193,
2026-08-17,ccn-050686,physical-therapy,137,264,
2026-08-17,ccn-050686,shoulder-scope,9745,18740,
2026-08-17,ccn-050686,strep-test,111,213,
2026-08-17,ccn-050686,stress-test,270,520,
2026-08-17,ccn-050686,thyroid-us,827,1590,
2026-08-17,ccn-050686,tonsillectomy,1456,2800,
2026-08-17,ccn-050686,us-abdomen,1191,2290,
2026-08-17,ccn-050686,us-pregnancy,728,1400,
2026-08-17,ccn-050686,xray-extremity,432,830,
2026-08-17,ccn-050686,xray-leg,406,780,
2026-08-17,ccn-050690,allergy-test,627,1120,
2026-08-17,ccn-050690,appendectomy,22680,40500,
2026-08-17,ccn-050690,biopsy-needle,4094,7310,
2026-08-17,ccn-050690,blood-cbc,123,220,
2026-08-17,ccn-050690,blood-metabolic,255,456,
2026-08-17,ccn-050690,cardiac-cath,19488,34800,
2026-08-17,ccn-050690,carpal-tunnel,5309,9480,
2026-08-17,ccn-050690,cast-fracture,762,1360,
2026-08-17,ccn-050690,cataract,8624,15400,
2026-08-17,ccn-050690,chemo-infusion,1103,1970,
2026-08-17,ccn-050690,chest-xray,504,900,
2026-08-17,ccn-050690,colonoscopy,3679,6570,
2026-08-17,ccn-050690,ct-abd-pelvis,4754,8490,
2026-08-17,ccn-050690,ct-head,2682,4790,
2026-08-17,ccn-050690,dialysis,2453,4380,
2026-08-17,ccn-050690,echocardiogram,3825,6830,
2026-08-17,ccn-050690,ekg,90,160,
2026-08-17,ccn-050690,endoscopy,3707,6620,
2026-08-17,ccn-050690,epidural-inj,3662,6540,
2026-08-17,ccn-050690,er-level3,1622,2896,
2026-08-17,ccn-050690,er-level4,2713,4844,
2026-08-17,ccn-050690,er-level5,4220,7536,
2026-08-17,ccn-050690,flu-shot,21,37,
2026-08-17,ccn-050690,gallbladder,19219,34320,
2026-08-17,ccn-050690,hearing-test,549,980,
2026-08-17,ccn-050690,hernia-repair,18726,33440,
2026-08-17,ccn-050690,hip-replacement,9162,16360,
2026-08-17,ccn-050690,hysterectomy,23128,41300,
2026-08-17,ccn-050690,iud-insertion,1814,3240,
2026-08-17,ccn-050690,iv-hydration,739,1320,
2026-08-17,ccn-050690,iv-infusion,840,1500,
2026-08-17,ccn-050690,joint-injection,1271,2270,
2026-08-17,ccn-050690,knee-replacement,25760,46000,
2026-08-17,ccn-050690,knee-scope,7325,13080,
2026-08-17,ccn-050690,laceration,801,1430,
2026-08-17,ccn-050690,lithotripsy,14426,25760,
2026-08-17,ccn-050690,mammogram-diag,375,670,
2026-08-17,ccn-050690,mammogram-screen,375,670,
2026-08-17,ccn-050690,mri-brain,3629,6480,
2026-08-17,ccn-050690,mri-knee,3438,6140,
2026-08-17,ccn-050690,mri-spine,3282,5860,
2026-08-17,ccn-050690,pap-smear,92,164,
2026-08-17,ccn-050690,physical-therapy,145,259,
2026-08-17,ccn-050690,shoulder-scope,6300,11250,
2026-08-17,ccn-050690,sleep-study,4889,8730,
2026-08-17,ccn-050690,strep-test,171,306,
2026-08-17,ccn-050690,thyroid-us,907,1620,
2026-08-17,ccn-050690,tonsillectomy,8658,15460,
2026-08-17,ccn-050690,us-abdomen,991,1770,
2026-08-17,ccn-050690,us-pregnancy,946,1690,
2026-08-17,ccn-050690,xray-extremity,633,1130,
2026-08-17,ccn-050690,xray-leg,459,820,
2026-08-17,ccn-050696,allergy-test,2814,2814,
2026-08-17,ccn-050696,biopsy-needle,7716,7716,
2026-08-17,ccn-050696,blood-cbc,84,84,
2026-08-17,ccn-050696,blood-metabolic,467,467,
2026-08-17,ccn-050696,cardiac-cath,17647,17647,
2026-08-17,ccn-050696,cast-fracture,1830,1830,
2026-08-17,ccn-050696,cataract,7774,7774,
2026-08-17,ccn-050696,chemo-infusion,1700,1700,
2026-08-17,ccn-050696,chest-xray,934,934,
2026-08-17,ccn-050696,ct-abd-pelvis,10460,10460,
2026-08-17,ccn-050696,ct-head,4582,4582,
2026-08-17,ccn-050696,echocardiogram,6109,6109,
2026-08-17,ccn-050696,epidural-inj,4291,4291,
2026-08-17,ccn-050696,flu-shot,79,79,
2026-08-17,ccn-050696,hearing-test,864,864,
2026-08-17,ccn-050696,iud-insertion,11330,11330,
2026-08-17,ccn-050696,iv-hydration,1167,1167,
2026-08-17,ccn-050696,iv-infusion,1300,1300,
2026-08-17,ccn-050696,joint-injection,4361,4361,
2026-08-17,ccn-050696,laceration,824,824,
2026-08-17,ccn-050696,mammogram-screen,659,659,
2026-08-17,ccn-050696,mri-brain,7192,7192,
2026-08-17,ccn-050696,mri-knee,6276,6276,
2026-08-17,ccn-050696,mri-spine,5213,5213,
2026-08-17,ccn-050696,physical-therapy,294,294,
2026-08-17,ccn-050696,prostate-biopsy,8214,8214,
2026-08-17,ccn-050696,sleep-study,6214,6214,
2026-08-17,ccn-050696,thyroid-us,1710,1710,
2026-08-17,ccn-050696,us-abdomen,2868,2868,
2026-08-17,ccn-050696,us-pregnancy,1344,1344,
2026-08-17,ccn-050696,xray-extremity,756,756,
2026-08-17,ccn-050696,xray-leg,680,680,
2026-08-17,ccn-050760,allergy-test,627,1120,
2026-08-17,ccn-050760,appendectomy,22680,40500,
2026-08-17,ccn-050760,biopsy-needle,4094,7310,
2026-08-17,ccn-050760,blood-cbc,123,220,
2026-08-17,ccn-050760,blood-metabolic,255,456,
2026-08-17,ccn-050760,cardiac-cath,19488,34800,
2026-08-17,ccn-050760,carpal-tunnel,5309,9480,
2026-08-17,ccn-050760,cast-fracture,762,1360,
2026-08-17,ccn-050760,cataract,8624,15400,
2026-08-17,ccn-050760,chemo-infusion,1103,1970,
2026-08-17,ccn-050760,chest-xray,504,900,
2026-08-17,ccn-050760,colonoscopy,3679,6570,
2026-08-17,ccn-050760,ct-abd-pelvis,4754,8490,
2026-08-17,ccn-050760,ct-head,2682,4790,
2026-08-17,ccn-050760,dialysis,2453,4380,
2026-08-17,ccn-050760,echocardiogram,3825,6830,
2026-08-17,ccn-050760,ekg,90,160,
2026-08-17,ccn-050760,endoscopy,3707,6620,
2026-08-17,ccn-050760,epidural-inj,3662,6540,
2026-08-17,ccn-050760,er-level3,1622,2896,
2026-08-17,ccn-050760,er-level4,2713,4844,
2026-08-17,ccn-050760,er-level5,4220,7536,
2026-08-17,ccn-050760,flu-shot,21,37,
2026-08-17,ccn-050760,gallbladder,19219,34320,
2026-08-17,ccn-050760,hearing-test,549,980,
2026-08-17,ccn-050760,hernia-repair,18726,33440,
2026-08-17,ccn-050760,hip-replacement,9162,16360,
2026-08-17,ccn-050760,hysterectomy,23128,41300,
2026-08-17,ccn-050760,iud-insertion,1814,3240,
2026-08-17,ccn-050760,iv-hydration,739,1320,
2026-08-17,ccn-050760,iv-infusion,840,1500,
2026-08-17,ccn-050760,joint-injection,1271,2270,
2026-08-17,ccn-050760,knee-replacement,25760,46000,
2026-08-17,ccn-050760,knee-scope,7325,13080,
2026-08-17,ccn-050760,laceration,801,1430,
2026-08-17,ccn-050760,lithotripsy,14426,25760,
2026-08-17,ccn-050760,mammogram-diag,375,670,
2026-08-17,ccn-050760,mammogram-screen,375,670,
2026-08-17,ccn-050760,mri-brain,3629,6480,
2026-08-17,ccn-050760,mri-knee,3438,6140,
2026-08-17,ccn-050760,mri-spine,3282,5860,
2026-08-17,ccn-050760,pap-smear,92,164,
2026-08-17,ccn-050760,physical-therapy,145,259,
2026-08-17,ccn-050760,shoulder-scope,6300,11250,
2026-08-17,ccn-050760,sleep-study,4889,8730,
2026-08-17,ccn-050760,strep-test,171,306,
2026-08-17,ccn-050760,thyroid-us,907,1620,
2026-08-17,ccn-050760,tonsillectomy,8658,15460,
2026-08-17,ccn-050760,us-abdomen,991,1770,
2026-08-17,ccn-050760,us-pregnancy,946,1690,
2026-08-17,ccn-050760,xray-extremity,633,1130,
2026-08-17,ccn-050760,xray-leg,459,820,
2026-08-17,ccn-050761,biopsy-needle,4331,12375,
2026-08-17,ccn-050761,blood-cbc,238,681,
2026-08-17,ccn-050761,blood-metabolic,439,1253,
2026-08-17,ccn-050761,cardiac-cath,5217,14906,
2026-08-17,ccn-050761,carpal-tunnel,792,2263,
2026-08-17,ccn-050761,cast-fracture,140,400,
2026-08-17,ccn-050761,chemo-infusion,605,1728,
2026-08-17,ccn-050761,chest-xray,413,1179,
2026-08-17,ccn-050761,colonoscopy,678,1937,
2026-08-17,ccn-050761,ct-abd-pelvis,2311,6602,
2026-08-17,ccn-050761,ct-head,1850,5286,
2026-08-17,ccn-050761,dialysis,1017,2905,
2026-08-17,ccn-050761,echocardiogram,1836,5245,
2026-08-17,ccn-050761,endoscopy,531,1516,
2026-08-17,ccn-050761,epidural-inj,1311,3747,
2026-08-17,ccn-050761,er-level3,784,2239,
2026-08-17,ccn-050761,er-level4,1315,3758,
2026-08-17,ccn-050761,er-level5,1877,5364,
2026-08-17,ccn-050761,hernia-repair,1561,4459,
2026-08-17,ccn-050761,iud-insertion,158,451,
2026-08-17,ccn-050761,iv-hydration,377,1076,
2026-08-17,ccn-050761,iv-infusion,414,1182,
2026-08-17,ccn-050761,joint-injection,503,1436,
2026-08-17,ccn-050761,laceration,160,457,
2026-08-17,ccn-050761,mammogram-diag,366,1046,
2026-08-17,ccn-050761,mammogram-screen,283,808,
2026-08-17,ccn-050761,mri-brain,1953,5579,
